transaction_id,user_id,transaction_date,amount,payment_type,transaction_type,source_system
Q3-TX-002226,1073,22 Sep 2025,442.21, Bank Transfer,Upgrade ,Legacy Billing
Q3-TX-002227,99,20 Jul 2025,$296, Debit Card, Upgrade ,Legacy Billing
Q3-TX-002228,1102,08-08-2025,876.20, Credit Card ,subscription,Legacy Billing
Q3-TX-002229,767,2025-08-12,434.61 USD, PayPal,upgrade,Legacy Billing
Q3-TX-002230,1154,07/19/2025,235.27 USD, PayPal,subscription,Legacy Billing
Q3-TX-002231,1174,19-08-2025,225.81, PayPal,UPGRADE,Legacy Billing
Q3-TX-002232,1318,08/08/2025,304.03,paypal,Upgrade,Legacy Billing
Q3-TX-002233,339,13/08/2025,450.44 USD,Bank Transfer ,Add-on,Legacy Billing
Q3-TX-002234,1359,2025-08-24,USD 321.63,BANK TRANSFER,add-on,Legacy Billing
Q3-TX-002235,165,15-09-2025,158.37,bank transfer,UPGRADE,Legacy Billing
Q3-TX-002236,1084,09 Sep 2025,USD 157.40, Bank Transfer, Add-on ,Legacy Billing
Q3-TX-002237,237,03/08/2025,$274,PayPal , Upgrade ,Legacy Billing
Q3-TX-002238,1042,04/08/2025,$-143.20, Credit Card,refund,Legacy Billing
Q3-TX-002239,624,"Jul 25, 2025",USD 529.56, PayPal,Upgrade,Legacy Billing
Q3-TX-002240,515,11 Sep 2025,$276.93,Debit Card, Add-on ,Legacy Billing
Q3-TX-002241,371,06/09/2025,76.77,Debit Card, Subscription ,Legacy Billing
Q3-TX-002242,475,2025-07-09,USD -214.22,DEBIT CARD,Refund,Legacy Billing
Q3-TX-002243,280,27/09/2025,$235.63,credit card,Add-on,Legacy Billing
Q3-TX-002244,82,01/09/2025,441.47 USD,PayPal ,upgrade,Legacy Billing
Q3-TX-002245,621,22 Aug 2025,USD 218.54, Credit Card,Subscription ,Legacy Billing
Q3-TX-002246,848,28 Sep 2025,USD 782.63,Bank Transfer ,Upgrade,Legacy Billing
Q3-TX-002247,1051,05/08/2025,,paypal,UPGRADE,Legacy Billing
Q3-TX-002248,1047,07/22/2025,$75,Credit Card,Upgrade ,Legacy Billing
Q3-TX-002249,91,08 Sep 2025,180.05, Bank Transfer,subscription,Legacy Billing
Q3-TX-002250,1370,27/07/2025,-151.20,Debit Card,Refund ,Legacy Billing
Q3-TX-002251,45,10/08/2025,$-236,debit card,refund,Legacy Billing
Q3-TX-002252,260,"Sep 28, 2025",$-647, Bank Transfer ,REFUND,Legacy Billing
Q3-TX-002253,729,21-07-2025,-124.07 USD,PAYPAL,refund,Legacy Billing
Q3-TX-002254,374,"Jul 16, 2025",$50.03, Bank Transfer ,SUBSCRIPTION,Legacy Billing
Q3-TX-002255,913,08/31/2025,,Credit Card, Subscription,Legacy Billing
Q3-TX-002256,1206,"Sep 14, 2025",143.18,credit card,Subscription,Legacy Billing
Q3-TX-002257,1315,08/11/2025,$297,Bank Transfer , Subscription,Legacy Billing
Q3-TX-002258,132,"Jul 14, 2025",-33.30 USD, Debit Card ,Refund ,Legacy Billing
Q3-TX-002259,448,"Jul 21, 2025",471.65, Debit Card ,subscription,Legacy Billing
Q3-TX-002260,488,09 Aug 2025,USD 273.03, Credit Card,add-on,Legacy Billing
Q3-TX-002261,1274,2025-07-24,275.35 USD,BANK TRANSFER,Subscription ,Legacy Billing
Q3-TX-002262,1448,07/09/2025,$227,DEBIT CARD,UPGRADE,Legacy Billing
Q3-TX-002263,484,08/12/2025,$65.24,Debit Card , Add-on ,Legacy Billing
Q3-TX-002264,1462,19 Jul 2025,-233.90, Debit Card ,Refund ,Legacy Billing
Q3-TX-002265,186,22-07-2025,$155, Bank Transfer ,Add-on ,Legacy Billing
Q3-TX-002266,1376,08/24/2025,USD 46.23,Bank Transfer ,Upgrade,Legacy Billing
Q3-TX-002267,218,09/26/2025,$136,Debit Card,Upgrade ,Legacy Billing
Q3-TX-002268,505,"Jul 16, 2025",$397,paypal,add-on,Legacy Billing
Q3-TX-002269,1438,"Sep 08, 2025",$367, PayPal,Upgrade,Legacy Billing
Q3-TX-002270,92,2025-09-28,346.80 USD,BANK TRANSFER,subscription,Legacy Billing
Q3-TX-002271,1239,08/26/2025,309.72, Credit Card,Subscription,Legacy Billing
Q3-TX-002272,372,07/02/2025,$308.72, Credit Card,Subscription,Legacy Billing
Q3-TX-002273,483,25/08/2025,$412,credit card, Subscription ,Legacy Billing
Q3-TX-002274,934,28 Jul 2025,USD 167.73, Credit Card ,Subscription,Legacy Billing
Q3-TX-002275,1354,29-09-2025,338.14, Credit Card, Upgrade ,Legacy Billing
Q3-TX-002276,1064,09/29/2025,365.38 USD, Bank Transfer, Add-on ,Legacy Billing
Q3-TX-002277,628,"Jul 03, 2025",$603.90,Bank Transfer, Add-on ,Legacy Billing
Q3-TX-002278,1298,10 Jul 2025,532.96,Bank Transfer , Subscription,Legacy Billing
Q3-TX-002279,198,12 Aug 2025,445.93,Debit Card, Upgrade ,Legacy Billing
Q3-TX-002280,1323,05 Sep 2025,$-537.24, PayPal,refund,Legacy Billing
Q3-TX-002281,970,2025-09-19,-287.77,Credit Card,Refund,Legacy Billing
Q3-TX-002282,853,08/24/2025,USD 523.48,credit card,UPGRADE,Legacy Billing
Q3-TX-002283,1364,25 Aug 2025,-194.19 USD, Bank Transfer ,REFUND,Legacy Billing
Q3-TX-002284,1468,29/07/2025,74.68,Credit Card, Subscription ,Legacy Billing
Q3-TX-002285,1102,2025-07-04,404.63,Bank Transfer , Add-on,Legacy Billing
Q3-TX-002286,1357,22/08/2025,USD -212.08,bank transfer,Refund ,Legacy Billing
Q3-TX-002287,684,28-08-2025,$-150,PAYPAL,REFUND,Legacy Billing
Q3-TX-002288,454,07/09/2025,$389,DEBIT CARD,add-on,Legacy Billing
Q3-TX-002289,939,15 Jul 2025,5.66 USD,Credit Card ,Add-on,Legacy Billing
Q3-TX-002290,681,24/07/2025,251.53,debit card,SUBSCRIPTION,Legacy Billing
Q3-TX-002291,210,15/07/2025,$129.33,PayPal , Upgrade,Legacy Billing
Q3-TX-002292,485,13/08/2025,USD 136.10, Bank Transfer , Subscription ,Legacy Billing
Q3-TX-002293,868,24/08/2025,195.06,PayPal , Upgrade ,Legacy Billing
Q3-TX-002294,770,2025-09-12,-310.36,paypal,REFUND,Legacy Billing
Q3-TX-002295,1067,24 Jul 2025,164.67,Credit Card,Add-on ,Legacy Billing
Q3-TX-002296,61,01 Aug 2025,$182,bank transfer,Add-on,Legacy Billing
Q3-TX-002297,1227,23-08-2025,USD 404.55, Credit Card , Subscription ,Legacy Billing
Q3-TX-002298,1316,23 Jul 2025,$298.70,CREDIT CARD,Upgrade ,Legacy Billing
Q3-TX-002299,93,09/01/2025,$84.76,credit card,Subscription ,Legacy Billing
Q3-TX-002300,739,27-07-2025,-136.36,Bank Transfer, Refund,Legacy Billing
Q3-TX-002301,552,09/06/2025,$147.02,Debit Card, Subscription ,Legacy Billing
Q3-TX-002302,925,17-08-2025,192.12,PayPal ,Add-on,Legacy Billing
Q3-TX-002303,1012,2025-07-10,USD 263.56,bank transfer,Add-on,Legacy Billing
Q3-TX-002304,84,14/09/2025,$281, Credit Card,Subscription ,Legacy Billing
Q3-TX-002305,373,08/29/2025,225.43, PayPal, Add-on,Legacy Billing
Q3-TX-002306,1337,08/14/2025,-386.30,bank transfer, Refund ,Legacy Billing
Q3-TX-002307,11,2025-07-11,172.69,Bank Transfer , Add-on,Legacy Billing
Q3-TX-002308,681,24 Jul 2025,$199.11, Bank Transfer , Subscription ,Legacy Billing
Q3-TX-002309,60,08/25/2025,147.44 USD, PayPal, Subscription ,Legacy Billing
Q3-TX-002310,628,"Aug 25, 2025",382.00,paypal, Add-on,Legacy Billing
Q3-TX-002311,762,2025-09-13,$102.83, Credit Card, Upgrade ,Legacy Billing
Q3-TX-002312,970,29/07/2025,$178.39,bank transfer,upgrade,Legacy Billing
Q3-TX-002313,64,09/09/2025,461.83, PayPal,Subscription,Legacy Billing
Q3-TX-002314,1459,2025-09-03,208.55, PayPal , Upgrade ,Legacy Billing
Q3-TX-002315,481,05 Jul 2025,USD 29.05, Debit Card , Add-on,Legacy Billing
Q3-TX-002316,1334,24-08-2025,USD 93.90, PayPal,Upgrade,Legacy Billing
Q3-TX-002317,913,25/07/2025,$341,bank transfer,SUBSCRIPTION,Legacy Billing
Q3-TX-002318,251,27 Jul 2025,329.09,PAYPAL,Upgrade,Legacy Billing
Q3-TX-002319,237,06-09-2025,-644.81 USD, Bank Transfer,Refund,Legacy Billing
Q3-TX-002320,783,30/07/2025,$72,Bank Transfer ,subscription,Legacy Billing
Q3-TX-002321,1339,2025-09-07,458.56,PayPal , Subscription ,Legacy Billing
Q3-TX-002322,1363,07 Jul 2025,$525,debit card,Add-on ,Legacy Billing
Q3-TX-002323,1400,07/23/2025,$-159,Debit Card ,REFUND,Legacy Billing
Q3-TX-002324,1219,2025-09-28,$156.03, Credit Card, Add-on ,Legacy Billing
Q3-TX-002325,46,19 Sep 2025,$251.97, PayPal,Upgrade,Legacy Billing
Q3-TX-002326,1312,31/08/2025,390.81,DEBIT CARD,Add-on ,Legacy Billing
Q3-TX-002327,198,18-09-2025,$-75,Credit Card,REFUND,Legacy Billing
Q3-TX-002328,1066,09/30/2025,317.94,PAYPAL, Upgrade ,Legacy Billing
Q3-TX-002329,197,16-09-2025,70.91,credit card,Upgrade ,Legacy Billing
Q3-TX-002330,301,08/09/2025,361.28, Debit Card ,ADD-ON,Legacy Billing
Q3-TX-002331,1188,"Aug 17, 2025",194.73 USD,DEBIT CARD,ADD-ON,Legacy Billing
Q3-TX-002332,845,28-08-2025,,DEBIT CARD,Refund,Legacy Billing
Q3-TX-002333,97,04-08-2025,$187,debit card,Upgrade ,Legacy Billing
Q3-TX-002334,1072,14-09-2025,54.77, Debit Card,Subscription,Legacy Billing
Q3-TX-002335,679,07/10/2025,$132, Bank Transfer,Subscription,Legacy Billing
Q3-TX-002336,759,07/20/2025,$270, PayPal ,Subscription ,Legacy Billing
Q3-TX-002337,1201,07/26/2025,USD -595.51,Bank Transfer ,REFUND,Legacy Billing
Q3-TX-002338,1388,2025-07-19,$178,CREDIT CARD,SUBSCRIPTION,Legacy Billing
Q3-TX-002339,855,29/07/2025,281.98 USD,PAYPAL, Subscription,Legacy Billing
Q3-TX-002340,316,"Sep 01, 2025",USD 290.99, Credit Card , Subscription,Legacy Billing
Q3-TX-002341,538,07/17/2025,$120,debit card, Upgrade ,Legacy Billing
Q3-TX-002342,1109,09/09/2025,-260.40 USD, Credit Card,Refund,Legacy Billing
Q3-TX-002343,721,2025-08-09,22.83 USD,Debit Card,add-on,Legacy Billing
Q3-TX-002344,297,09-07-2025,33.18,CREDIT CARD,Add-on,Legacy Billing
Q3-TX-002345,748,2025-07-05,$131.23, Bank Transfer, Subscription ,Legacy Billing
Q3-TX-002346,626,07/15/2025,$81, Credit Card,Upgrade,Legacy Billing
Q3-TX-002347,459,24 Aug 2025,-306.71 USD, Credit Card, Refund,Legacy Billing
Q3-TX-002348,261,06/09/2025,USD 337.54, PayPal , Upgrade,Legacy Billing
Q3-TX-002349,1123,2025-09-21,$44.93,CREDIT CARD, Upgrade,Legacy Billing
Q3-TX-002350,228,"Aug 28, 2025",USD -158.25, Bank Transfer , Refund,Legacy Billing
Q3-TX-002351,900003,05/08/2025,85.33,DEBIT CARD,SUBSCRIPTION,Legacy Billing
Q3-TX-002352,346,"Sep 16, 2025",$522, Bank Transfer,Add-on ,Legacy Billing
Q3-TX-002353,148,12 Jul 2025,$142,DEBIT CARD, Subscription ,Legacy Billing
Q3-TX-002354,379,29-09-2025,-129.29,Credit Card,REFUND,Legacy Billing
Q3-TX-002355,1369,20/07/2025,$110, Credit Card , Subscription ,Legacy Billing
Q3-TX-002356,815,23/08/2025,147.72 USD,Bank Transfer,Subscription,Legacy Billing
Q3-TX-002357,198,"Aug 27, 2025",603.36 USD,Debit Card ,UPGRADE,Legacy Billing
Q3-TX-002358,1271,2025-09-06,$-86, Debit Card,refund,Legacy Billing
Q3-TX-002359,913,09/20/2025,$-83,Debit Card ,refund,Legacy Billing
Q3-TX-002360,647,29 Aug 2025,$44.21,paypal,Subscription ,Legacy Billing
Q3-TX-002361,1489,20/08/2025,USD 575.66,Bank Transfer , Upgrade ,Legacy Billing
Q3-TX-002362,919,2025-08-24,118.25 USD, Bank Transfer , Subscription,Legacy Billing
Q3-TX-002363,91,29/08/2025,USD 146.63,Debit Card,Add-on ,Legacy Billing
Q3-TX-002364,1308,24/07/2025,-258.40 USD, Credit Card ,Refund,Legacy Billing
Q3-TX-002365,726,"Aug 11, 2025",$30,bank transfer, Add-on ,Legacy Billing
Q3-TX-002366,1132,09/08/2025,$204, Credit Card ,SUBSCRIPTION,Legacy Billing
Q3-TX-002367,430,18-09-2025,176.80,CREDIT CARD,Upgrade,Legacy Billing
Q3-TX-002368,297,2025-07-14,,Debit Card ,SUBSCRIPTION,Legacy Billing
Q3-TX-002369,65,07/10/2025,$185,bank transfer,SUBSCRIPTION,Legacy Billing
Q3-TX-002370,251,07/08/2025,300.20 USD, Bank Transfer, Add-on ,Legacy Billing
Q3-TX-002371,621,25 Aug 2025,$381.27, Credit Card ,Add-on ,Legacy Billing
Q3-TX-002372,782,30-08-2025,-113.99 USD,debit card, Refund,Legacy Billing
Q3-TX-002373,422,"Sep 17, 2025",465.63 USD,Bank Transfer ,UPGRADE,Legacy Billing
Q3-TX-002374,921,01-08-2025,-258.29,Debit Card,refund,Legacy Billing
Q3-TX-002375,1152,12-07-2025,$41.77,Credit Card ,SUBSCRIPTION,Legacy Billing
Q3-TX-002376,1042,2025-09-03,-567.41,Bank Transfer , Refund,Legacy Billing
Q3-TX-002377,613,"Jul 17, 2025",-189.68 USD,Credit Card,Refund,Legacy Billing
Q3-TX-002378,1074,19 Jul 2025,$363.30,PayPal,UPGRADE,Legacy Billing
Q3-TX-002379,1007,10-08-2025,USD -296.89,paypal,refund,Legacy Billing
Q3-TX-002380,785,14-07-2025,$78,Bank Transfer,SUBSCRIPTION,Legacy Billing
Q3-TX-002381,991,"Sep 02, 2025",123.15 USD,BANK TRANSFER, Upgrade ,Legacy Billing
Q3-TX-002382,634,01/08/2025,183.96,Bank Transfer,Upgrade,Legacy Billing
Q3-TX-002383,823,04 Jul 2025,USD 362.53,credit card,Add-on ,Legacy Billing
Q3-TX-002384,913,"Jul 03, 2025",USD 232.71,PayPal ,SUBSCRIPTION,Legacy Billing
Q3-TX-002385,1394,26 Sep 2025,-184.98,PayPal, Refund ,Legacy Billing
Q3-TX-002386,945,"Jul 27, 2025",$-231,Debit Card,Refund,Legacy Billing
Q3-TX-002387,670,2025-07-25,13.38,PayPal ,ADD-ON,Legacy Billing
Q3-TX-002388,701,07/07/2025,175.42 USD, Debit Card ,Add-on ,Legacy Billing
Q3-TX-002389,441,14 Sep 2025,181.36,Credit Card , Upgrade ,Legacy Billing
Q3-TX-002390,1246,2025-09-12,,credit card, Subscription ,Legacy Billing
Q3-TX-002391,617,07/17/2025,541.47,Debit Card , Add-on,Legacy Billing
Q3-TX-002392,312,08/23/2025,$801,BANK TRANSFER, Upgrade,Legacy Billing
Q3-TX-002393,1486,02 Aug 2025,74.36,bank transfer,ADD-ON,Legacy Billing
Q3-TX-002394,29,11-09-2025,$121,Credit Card ,upgrade,Legacy Billing
Q3-TX-002395,608,09/26/2025,453.82 USD, PayPal ,Upgrade,Legacy Billing
Q3-TX-002396,1023,09/13/2025,$292,paypal,Subscription ,Legacy Billing
Q3-TX-002397,575,09/08/2025,-332.26, Debit Card,Refund,Legacy Billing
Q3-TX-002398,1129,27-08-2025,USD -153.90,debit card,refund,Legacy Billing
Q3-TX-002399,900012,07/01/2025,-215.95 USD, PayPal ,Refund ,Legacy Billing
Q3-TX-002400,305,20 Aug 2025,270.31 USD, Debit Card , Add-on ,Legacy Billing
Q3-TX-002401,1450,2025-09-24,787.21,PayPal,Add-on,Legacy Billing
Q3-TX-002402,882,"Aug 16, 2025",USD -318.17, PayPal, Refund ,Legacy Billing
Q3-TX-002403,655,11/09/2025,$-412,paypal, Refund ,Legacy Billing
Q3-TX-002404,1384,09 Aug 2025,$191.87, Bank Transfer ,Upgrade ,Legacy Billing
Q3-TX-002405,1329,14/08/2025,$332.87,DEBIT CARD, Add-on,Legacy Billing
Q3-TX-002406,82,07-08-2025,$380.67,PayPal ,add-on,Legacy Billing
Q3-TX-002407,70,18/07/2025,285.81 USD, Bank Transfer ,UPGRADE,Legacy Billing
Q3-TX-002408,66,"Jul 26, 2025",56.73,DEBIT CARD,upgrade,Legacy Billing
Q3-TX-002409,678,08-08-2025,105.49,BANK TRANSFER,subscription,Legacy Billing
Q3-TX-002410,1285,2025-07-06,-199.99 USD,Credit Card,refund,Legacy Billing
Q3-TX-002411,943,01-08-2025,263.10, Bank Transfer,Subscription,Legacy Billing
Q3-TX-002412,1419,06/07/2025,-317.80 USD,Credit Card,Refund ,Legacy Billing
Q3-TX-002413,1289,"Sep 26, 2025",USD 82.46,Bank Transfer ,add-on,Legacy Billing
Q3-TX-002414,475,19 Aug 2025,$-171, Debit Card ,refund,Legacy Billing
Q3-TX-002415,1472,08/07/2025,$258,Debit Card ,Subscription,Legacy Billing
Q3-TX-002416,893,2025-09-17,USD 307.30, PayPal ,SUBSCRIPTION,Legacy Billing
Q3-TX-002417,1114,31 Jul 2025,257.72,Bank Transfer,upgrade,Legacy Billing
Q3-TX-002418,1075,22-09-2025,$124,Credit Card,upgrade,Legacy Billing
Q3-TX-002419,174,"Sep 18, 2025",$83,debit card,Subscription ,Legacy Billing
Q3-TX-002420,265,08/31/2025,228.18 USD,Bank Transfer , Add-on ,Legacy Billing
Q3-TX-002421,1071,07/07/2025,-697.51,Debit Card,refund,Legacy Billing
Q3-TX-002422,1065,2025-08-12,$155.92,PayPal ,Add-on,Legacy Billing
Q3-TX-002423,257,07-08-2025,$271.26, Debit Card ,UPGRADE,Legacy Billing
Q3-TX-002424,503,2025-08-24,94.70 USD,Credit Card , Add-on,Legacy Billing
Q3-TX-002425,121,03/07/2025,179.33, Debit Card ,upgrade,Legacy Billing
Q3-TX-002426,752,2025-07-16,USD 367.90,CREDIT CARD,Add-on,Legacy Billing
Q3-TX-002427,76,2025-08-19,, Debit Card,ADD-ON,Legacy Billing
Q3-TX-002428,917,02/09/2025,189.08 USD,Debit Card , Upgrade ,Legacy Billing
Q3-TX-002429,290,20-07-2025,$99,Debit Card , Upgrade,Legacy Billing
Q3-TX-002430,51,27/07/2025,387.96,PAYPAL,Upgrade,Legacy Billing
Q3-TX-002431,123,07/01/2025,281.36,Credit Card,ADD-ON,Legacy Billing
Q3-TX-002432,615,08-08-2025,$207,DEBIT CARD,Upgrade,Legacy Billing
Q3-TX-002433,905,"Sep 06, 2025",$93.30, Credit Card,Subscription ,Legacy Billing
Q3-TX-002434,898,08-09-2025,$105.82,credit card, Subscription ,Legacy Billing
Q3-TX-002435,1454,07/17/2025,76.10 USD, Bank Transfer,upgrade,Legacy Billing
Q3-TX-002436,346,13-08-2025,$171.11,BANK TRANSFER, Add-on,Legacy Billing
Q3-TX-002437,1359,"Aug 08, 2025",USD -75.52,CREDIT CARD, Refund,Legacy Billing
Q3-TX-002438,1130,17 Jul 2025,204.93, Debit Card, Add-on,Legacy Billing
Q3-TX-002439,417,22-09-2025,334.95 USD,PayPal ,add-on,Legacy Billing
Q3-TX-002440,1030,02-09-2025,186.33, Bank Transfer,UPGRADE,Legacy Billing
Q3-TX-002441,990,08 Jul 2025,USD -114.31, Credit Card ,refund,Legacy Billing
Q3-TX-002442,1191,2025-08-28,$241.69,CREDIT CARD,Subscription ,Legacy Billing
Q3-TX-002443,1257,"Aug 17, 2025",46.16,PayPal,add-on,Legacy Billing
Q3-TX-002444,813,10/07/2025,$105,Debit Card ,Upgrade,Legacy Billing
Q3-TX-002445,639,2025-08-18,$217.07,PayPal , Upgrade,Legacy Billing
Q3-TX-002446,323,08-07-2025,$96, PayPal , Subscription,Legacy Billing
Q3-TX-002447,344,14 Aug 2025,$230, Bank Transfer , Add-on,Legacy Billing
Q3-TX-002448,834,19/07/2025,$-201.05,debit card, Refund,Legacy Billing
Q3-TX-002449,1366,07/05/2025,548.71,PAYPAL,ADD-ON,Legacy Billing
Q3-TX-002450,1030,06-07-2025,$169,credit card,ADD-ON,Legacy Billing
Q3-TX-002451,704,2025-07-01,523.15,BANK TRANSFER, Add-on ,Legacy Billing
Q3-TX-002452,940,2025-07-12,$206,Credit Card,Subscription ,Legacy Billing
Q3-TX-002453,404,01/08/2025,$86.20,Bank Transfer, Add-on ,Legacy Billing
Q3-TX-002454,847,08/29/2025,USD -162.15, Debit Card,Refund ,Legacy Billing
Q3-TX-002455,400,12-09-2025,$356.72, PayPal ,ADD-ON,Legacy Billing
Q3-TX-002456,608,19 Aug 2025,$-317,DEBIT CARD,REFUND,Legacy Billing
Q3-TX-002457,529,2025-09-18,270.74,Debit Card, Add-on,Legacy Billing
Q3-TX-002458,604,2025-09-19,$607.71,PayPal,subscription,Legacy Billing
Q3-TX-002459,1415,09/25/2025,USD -321.60,Bank Transfer ,refund,Legacy Billing
Q3-TX-002460,36,08/07/2025,125.95,Debit Card,Add-on,Legacy Billing
Q3-TX-002461,1194,09/24/2025,-71.62 USD,bank transfer, Refund ,Legacy Billing
Q3-TX-002462,106,"Aug 04, 2025",$-287, Debit Card ,refund,Legacy Billing
Q3-TX-002463,900,03-07-2025,342.18 USD,Credit Card ,subscription,Legacy Billing
Q3-TX-002464,826,06 Aug 2025,$103,BANK TRANSFER,Subscription,Legacy Billing
Q3-TX-002465,172,18/07/2025,$-318,bank transfer,Refund ,Legacy Billing
Q3-TX-002466,551,08/25/2025,$298.46,Bank Transfer ,subscription,Legacy Billing
Q3-TX-002467,937,"Jul 08, 2025",141.64,Debit Card ,add-on,Legacy Billing
Q3-TX-002468,369,"Sep 14, 2025",USD 326.37, PayPal ,Add-on,Legacy Billing
Q3-TX-002469,240,26/07/2025,183.92,Bank Transfer,ADD-ON,Legacy Billing
Q3-TX-002470,659,09/09/2025,USD 171.82, Debit Card ,upgrade,Legacy Billing
Q3-TX-002471,991,05-07-2025,$-581,paypal,Refund,Legacy Billing
Q3-TX-002472,550,23 Sep 2025,$-131,Debit Card, Refund,Legacy Billing
Q3-TX-002473,1083,13/07/2025,USD -159.94,credit card, Refund,Legacy Billing
Q3-TX-002474,1103,08/26/2025,141.12,PAYPAL, Upgrade ,Legacy Billing
Q3-TX-002475,482,09/05/2025,$-471,bank transfer,refund,Legacy Billing
Q3-TX-002476,81,08/05/2025,$189,DEBIT CARD,Upgrade ,Legacy Billing
Q3-TX-002477,1110,30 Aug 2025,495.68 USD,DEBIT CARD, Add-on ,Legacy Billing
Q3-TX-002478,633,"Aug 04, 2025",268.13,Debit Card, Upgrade,Legacy Billing
Q3-TX-002479,65,12 Sep 2025,-90.85 USD,paypal, Refund ,Legacy Billing
Q3-TX-002480,155,"Aug 30, 2025",$205,bank transfer,subscription,Legacy Billing
Q3-TX-002481,998,09/08/2025,$-419, Credit Card ,Refund,Legacy Billing
Q3-TX-002482,900000,19/09/2025,222.09, Bank Transfer,Upgrade,Legacy Billing
Q3-TX-002483,505,23/07/2025,-46.61 USD,Bank Transfer, Refund ,Legacy Billing
Q3-TX-002484,242,"Aug 11, 2025",$-120,PAYPAL,Refund,Legacy Billing
Q3-TX-002485,339,08/22/2025,$472, PayPal ,Add-on ,Legacy Billing
Q3-TX-002486,546,2025-08-26,200.43 USD, PayPal, Upgrade ,Legacy Billing
Q3-TX-002487,1090,06 Aug 2025,-155.40 USD,credit card,refund,Legacy Billing
Q3-TX-002488,5,06/09/2025,$265,CREDIT CARD,ADD-ON,Legacy Billing
Q3-TX-002489,967,14/09/2025,USD 407.16,DEBIT CARD,ADD-ON,Legacy Billing
Q3-TX-002490,774,04 Jul 2025,$303.81,PayPal,ADD-ON,Legacy Billing
Q3-TX-002491,1058,12-08-2025,-266.55, PayPal,Refund,Legacy Billing
Q3-TX-002492,625,2025-08-19,357.71 USD,PAYPAL,SUBSCRIPTION,Legacy Billing
Q3-TX-002493,208,12 Aug 2025,95.47 USD, Credit Card , Subscription,Legacy Billing
Q3-TX-002494,1494,2025-08-09,$127.32, Credit Card ,Upgrade,Legacy Billing
Q3-TX-002495,210,"Jul 07, 2025",-595.59, Debit Card,Refund ,Legacy Billing
Q3-TX-002496,1077,08/14/2025,$201.69, PayPal , Add-on ,Legacy Billing
Q3-TX-002497,1027,17 Aug 2025,87.42 USD,PayPal ,subscription,Legacy Billing
Q3-TX-002498,221,"Jul 27, 2025",-98.89 USD,Bank Transfer ,Refund ,Legacy Billing
Q3-TX-002499,891,09/03/2025,$349,paypal,SUBSCRIPTION,Legacy Billing
Q3-TX-002500,870,2025-09-24,179.80,debit card,Upgrade ,Legacy Billing
Q3-TX-002501,102,20/08/2025,$217,Credit Card,SUBSCRIPTION,Legacy Billing
Q3-TX-002502,1144,13 Sep 2025,219.52, Credit Card , Upgrade,Legacy Billing
Q3-TX-002503,208,19/08/2025,-138.40, Bank Transfer ,REFUND,Legacy Billing
Q3-TX-002504,1265,2025-07-14,298.53 USD,Debit Card ,Upgrade,Legacy Billing
Q3-TX-002505,821,09/04/2025,$435,credit card, Subscription ,Legacy Billing
Q3-TX-002506,1169,06/08/2025,$18,Bank Transfer, Add-on ,Legacy Billing
Q3-TX-002507,646,09/27/2025,230.55,PayPal , Subscription ,Legacy Billing
Q3-TX-002508,1103,09-08-2025,469.17,PAYPAL, Add-on ,Legacy Billing
Q3-TX-002509,1129,"Jul 01, 2025",USD -51.15,DEBIT CARD,Refund ,Legacy Billing
Q3-TX-002510,669,2025-07-15,-193.54, Bank Transfer,Refund,Legacy Billing
Q3-TX-002511,1498,08/03/2025,198.61 USD,debit card, Add-on ,Legacy Billing
Q3-TX-002512,1442,10 Jul 2025,454.66 USD, PayPal ,ADD-ON,Legacy Billing
Q3-TX-002513,127,21-08-2025,$85,PayPal,Subscription ,Legacy Billing
Q3-TX-002514,660,08/05/2025,581.38 USD,Bank Transfer,SUBSCRIPTION,Legacy Billing
Q3-TX-002515,1266,01 Jul 2025,$385,Bank Transfer ,SUBSCRIPTION,Legacy Billing
Q3-TX-002516,322,08/23/2025,55.97 USD,credit card,ADD-ON,Legacy Billing
Q3-TX-002517,415,17-08-2025,726.75 USD,debit card,upgrade,Legacy Billing
Q3-TX-002518,1456,17-09-2025,USD 323.84,CREDIT CARD, Upgrade ,Legacy Billing
Q3-TX-002519,468,"Jul 20, 2025",USD 158.35, Credit Card,subscription,Legacy Billing
Q3-TX-002520,1202,25/07/2025,$81,BANK TRANSFER, Subscription,Legacy Billing
Q3-TX-002521,345,2025-07-22,-371.67,credit card,refund,Legacy Billing
Q3-TX-002522,992,2025-08-05,USD 406.29, PayPal,upgrade,Legacy Billing
Q3-TX-002523,612,18 Sep 2025,$127,bank transfer, Upgrade,Legacy Billing
Q3-TX-002524,159,07/07/2025,59.40 USD,Credit Card, Subscription ,Legacy Billing
Q3-TX-002525,38,19/07/2025,$404.85,PayPal , Upgrade ,Legacy Billing
Q3-TX-002526,629,"Aug 30, 2025",217.49, Credit Card ,UPGRADE,Legacy Billing
Q3-TX-002527,908,08/10/2025,$173.63,Debit Card , Add-on,Legacy Billing
Q3-TX-002528,98,16 Sep 2025,$419.37,Debit Card, Add-on ,Legacy Billing
Q3-TX-002529,166,09/28/2025,193.60,Credit Card, Add-on,Legacy Billing
Q3-TX-002530,1342,27 Jul 2025,159.48,PayPal,upgrade,Legacy Billing
Q3-TX-002531,1259,08/07/2025,211.31, Bank Transfer ,upgrade,Legacy Billing
Q3-TX-002532,25,2025-07-06,$24, Credit Card , Upgrade ,Legacy Billing
